#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 18:58:39       0     12     26      -      0      0      0      0      0      0    405    180      0      0      2      1      0      -      -      0      4      5 
 18:58:40       0     12     26      -      0      1      0      0      0      0    405    180      0      0      2      1      0      -      -      0      3      4 
 18:58:41       0     12     26      -      0      0      0      0      0      0    405    180      0      0      2      1      0      -      -      0      3      5 
 18:58:42       0     12     26      -      0      0      0      0      0      0    405    180      0      0      2      1      0      -      -      0      3      7 
 18:58:43       0     12     26      -      0      0      0      0      0      0    405    180      0      0      2      1      0      -      -      0      1      2 
 18:58:44       0     13     26      -      0      0      0      0      0      0    405    180      0      0      2      1      0      -      -      0      0      0 
 18:58:45       0     15     26      -      0      0      0      0      0      0    405    180      0      0      2      1      0      -      -      0      1      1 
 18:58:46       0     11     26      -      0      0      0      0      0      0    405    180      0      0     61      4      0      -      -      0     18     21 
 18:58:48       0     23     27      -     13      8      0      0      0      0  13801   2595      0      0   9408      8      0      -      -      0   1097     22 
 18:58:49       0    111     33      -     75     30      0      0      0      0  13801   2865      0      0  10006      8      0      -      -      0      2      2 
 18:58:50       0    187     38      -     81     40      0      0      0      0  13801   2857      0      0  10154      8      0      -      -      0   1119     21 
 18:58:51       0    188     42      -    100     49      0      0      0      0  13801   2865      0      0  10154      8      0      -      -      0     13      2 
 18:58:52       0    195     41      -    100     42      0      0      0      0  13801   2857      0      0  10154      8      0      -      -      0     11    105 
 18:58:53       0    185     36      -     51     30      0      0      0      0  13801   2857      0      0  10154      8      0      -      -      0     14      1 
 18:58:54       0    191     41      -    100     35      0      0      0      0  13801   2857      0      0  10154      8      0      -      -      0      0     90 
 18:58:55       0    190     42      -    100     40      0      0      0      0  13801   2857      0      0  10154      8      0      -      -      0   1139     14 
 18:58:56       0    183     39      -     57     40      0      0      0      0  13801   2857      0      0  10154      8      0      -      -      0     17      2 
 18:58:57       0    183     41      -     95     43      0      0      0      0  13801   2857      0      0  10154      8      0      -      -      0     15      2 
 18:58:58       0    193     42      -    100     38      0      0      0      0  13801   2857      0      0  10154      8      0      -      -      0     73      6 
 18:58:59       0    192     40      -     89     32      0      0      0      0  13801   2857      0      0  10154      8      0      -      -      0   1102      4 
 18:59:00       0    184     44      -    100     48      0      0      0      0  13801   2865      0      0  10154      8      0      -      -      0     80      5 
 18:59:01       0    194     43      -    100     38      0      0      0      0  13801   2857      0      0  10154      8      0      -      -      0     13      0 
 18:59:02       0    188     41      -     81     28      0      0      0      0  13801   2850      0      0  10154      8      0      -      -      0     44      4 
 18:59:03       0    184     41      -     63     24      0      0      0      0  13801   2857      0      0  10154      8      0      -      -      0      4      1 
 18:59:04       0    197     43      -    100     35      0      0      0      0  13801   2857      0      0  10154      8      0      -      -      0     51      5 
 18:59:05       0    192     44      -    100     44      0      0      0      0  13801   2857      0      0  10154      8      0      -      -      0      8      2 
 18:59:06       0    183     38      -     71     36      0      0      0      0  13801   2857      0      0  10154      8      0      -      -      0     32      2 
 18:59:07       0    194     43      -    100     30      0      0      0      0  13801   2857      0      0  10154      8      0      -      -      0      8     93 
 18:59:09       0    194     42      -    100     25      0      0      0      0  13801   2850      0      0  10154      8      0      -      -      0     13      2 
 18:59:10       0    182     38      -     43     17      0      0      0      0  13801   2850      0      0  10154      8      0      -      -      0     14      4 
 18:59:11       0    196     44      -    100     43      0      0      0      0  13801   2857      0      0  10154      8      0      -      -      0     13      2 
 18:59:12       0    195     43      -    100     44      0      0      0      0  13801   2850      0      0  10154      8      0      -      -      0   1136    102 
 18:59:13       0    183     40      -     57     31      0      0      0      0  13801   2857      0      0  10154      8      0      -      -      0      8      2 
 18:59:14       0    189     43      -    100     31      0      0      0      0  13801   2857      0      0  10154      8      0      -      -      0     62      4 
 18:59:15       0    195     43      -    100     26      0      0      0      0  13801   2850      0      0  10154      8      0      -      -      0     12     92 
 18:59:16       0    186     40      -     68     32      0      0      0      0  13801   2850      0      0  10154      8      0      -      -      0     11      1 
 18:59:17       0    185     46      -     97     49      0      0      0      0  13801   2857      0      0  10154      8      0      -      -      0      0    180 
 18:59:18       0    197     47      -    100     38      0      0      0      0  13801   2850      0      0  10154      8      0      -      -      0   1126     17 
 18:59:19       0    189     45      -     89     46      0      0      0      0  13801   2850      0      0  10154      8      0      -      -      0     14      1 
 18:59:20       0    184     40      -     85     39      0      0      0      0  13801   2857      0      0  10154      8      0      -      -      0     83      6 
 18:59:21       0    192     44      -    100     22      0      0      0      0  13801   2857      0      0  10154      8      0      -      -      0      5     94 
 18:59:22       0    193     43      -    100     33      0      0      0      0  13801   2850      0      0  10154      8      0      -      -      0     51      2 
 18:59:23       0     96     36      -     26     20      0      0      0      0  13801   2865      0      0   3472      6      0      -      -      0      1     92 
 18:59:24       0     89     36      -     37     19      0      0      0      0  13801   2865      0      0   3472      6      0      -      -      0      1      0 
#Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk  pviol  tviol     fb   bar1   ccpm  sbecc  dbecc    pci  rxpci  txpci 
#HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz      %   bool     MB     MB     MB   errs   errs   errs   MB/s   MB/s 
 18:59:25       0     90     37      -     44     24      0      0      0      0  13801   2865      0      0   3764      8      0      -      -      0     69      8 
 18:59:26       0    121     38      -     52     30      0      0      0      0  13801   2865      0      0   8544      8      0      -      -      0     27      5 
 18:59:27       0    161     42      -    100     52      0      0      0      0  13801   2857      0      0   8544      8      0      -      -      0   1101     20 
 18:59:28       0    163     43      -     91     69      0      0      0      0  13801   2865      0      0   8544      8      0      -      -      0   1115      8 
 18:59:29       0    155     41      -     59     50      0      0      0      0  13801   2857      0      0   8544      8      0      -      -      0     17      4 
 18:59:30       0    157     40      -     58     35      0      0      0      0  13801   2865      0      0   8544      8      0      -      -      0   1099     96 
 18:59:32       0    156     42      -     65     52      0      0      0      0  13801   2865      0      0   8544      8      0      -      -      0     22     92 
 18:59:33       0    160     45      -    100     70      0      0      0      0  13801   2865      0      0   8544      8      0      -      -      0      9      1 
 18:59:34       0    155     41      -     52     45      0      0      0      0  13801   2857      0      0   8544      8      0      -      -      0     40      5 
 18:59:35       0    154     40      -     39     20      0      0      0      0  13801   2857      0      0   8544      8      0      -      -      0     15      0 
 18:59:36       0    155     40      -     84     44      0      0      0      0  13801   2857      0      0   8544      8      0      -      -      0   1100    105 
 18:59:37       0    163     45      -    100     68      0      0      0      0  13801   2857      0      0   8544      8      0      -      -      0     16     99 
 18:59:38       0    159     41      -     74     47      0      0      0      0  13801   2857      0      0   8544      8      0      -      -      0   1107    107 
 18:59:39       0    154     39      -     13      9      0      0      0      0  13801   2857      0      0   8544      8      0      -      -      0     31      7 
 18:59:40       0    151     40      -     50     25      0      0      0      0  13801   2857      0      0   8544      8      0      -      -      0      1      0 
 18:59:41       0    142     42      -    100     52      0      0      0      0  13801   2865      0      0   5134      6      0      -      -      0     20      6 
 18:59:42       0    122     39      -     22     18      0      0      0      0  13801   2865      0      0   5134      6      0      -      -      0      1     92 
 18:59:43       0    118     40      -     55     26      0      0      0      0  13801   2865      0      0   5634      8      0      -      -      0      9      2 
 18:59:44       0    153     44      -     75     48      0      0      0      0  13801   2850      0      0  11406      8      0      -      -      0   1108      8 
